frame,joint_name,x,y
290,10,Head,180,209
290,10,Left Knee,177,211
290,10,Right Knee,547,316
290,11,Head,201,210
290,11,Left Knee,198,212
290,11,Right Knee,547,316
290,12,Head,220,211
290,12,Left Knee,217,213
290,12,Right Knee,547,316
290,13,Head,417,220
290,13,Left Shoulder,269,235
290,13,Right Shoulder,530,238
290,13,Left Hip,278,244
290,13,Right Hip,534,246
290,13,Left Knee,336,336
290,13,Right Knee,547,316
290,14,Head,414,259
290,14,Left Shoulder,408,264
290,14,Right Shoulder,538,262
290,14,Left Hip,363,267
290,14,Right Hip,538,268
290,14,Left Knee,336,336
290,14,Right Knee,547,316
290,15,Head,454,262
290,15,Left Shoulder,408,264
290,15,Right Shoulder,538,264
290,15,Left Hip,407,266
290,15,Right Hip,531,266
290,15,Left Knee,336,336
290,15,Right Knee,547,316
290,16,Head,471,275
290,16,Left Shoulder,361,278
290,16,Right Shoulder,518,278
290,16,Left Hip,360,283
290,16,Right Hip,479,283
290,16,Left Knee,336,336
290,16,Right Knee,547,316
290,17,Head,447,278
290,17,Left Shoulder,362,280
290,17,Right Shoulder,512,280
290,17,Left Hip,366,282
290,17,Right Hip,477,282
290,17,Left Knee,336,336
290,17,Right Knee,547,316
290,18,Head,434,284
290,18,Left Shoulder,429,286
290,18,Right Shoulder,457,286
290,18,Left Hip,429,288
290,18,Right Hip,481,288
290,18,Left Knee,336,336
290,18,Right Knee,547,316
290,19,Head,455,288
290,19,Left Shoulder,358,293
290,19,Right Shoulder,478,293
290,19,Left Hip,365,297
290,19,Right Hip,475,296
290,19,Left Knee,336,336
290,19,Right Knee,547,316
290,20,Head,477,290
290,20,Left Shoulder,349,305
290,20,Right Shoulder,530,303
290,20,Left Hip,350,311
290,20,Right Hip,547,316
290,20,Left Knee,336,336
290,20,Right Knee,547,317
290,21,Head,437,302
290,21,Left Knee,336,336
290,21,Right Knee,547,316
290,22,Head,353,307
290,22,Left Shoulder,354,308
290,22,Right Shoulder,536,308
290,22,Left Knee,336,336
290,22,Right Knee,547,316
290,23,Head,534,311
290,23,Left Shoulder,351,312
290,23,Right Shoulder,536,312
290,23,Left Hip,378,313
290,23,Right Hip,536,313
290,23,Left Knee,336,336
290,23,Right Knee,547,316
290,24,Head,442,313
290,24,Left Knee,336,336
290,24,Right Knee,547,316
290,25,Head,514,316
290,25,Left Shoulder,353,319
290,25,Right Shoulder,457,321
290,25,Left Hip,372,324
290,25,Right Hip,535,324
290,25,Left Knee,336,336
290,25,Right Knee,537,347
290,26,Head,545,316
290,26,Left Knee,336,336
290,26,Right Knee,547,318
290,27,Head,356,318
290,27,Left Knee,336,336
290,27,Right Knee,537,347
290,28,Head,362,321
290,28,Left Shoulder,360,322
290,28,Right Shoulder,535,322
290,28,Left Hip,360,323
290,28,Right Hip,535,323
290,28,Left Knee,336,336
290,28,Right Knee,537,347
290,29,Head,374,324
290,29,Left Shoulder,336,336
290,29,Right Shoulder,377,331
290,29,Left Hip,353,341
290,29,Right Hip,536,345
290,29,Left Knee,366,350
290,29,Right Knee,537,347
290,30,Head,535,348
290,30,Left Knee,366,350
290,30,Right Knee,537,350
290,31,Head,510,349
290,31,Left Shoulder,366,351
290,31,Right Shoulder,512,351
290,31,Left Hip,368,354
290,31,Right Hip,522,355
290,31,Left Knee,442,406
290,31,Right Knee,522,356
290,32,Head,443,405
290,32,Left Knee,442,407
290,32,Right Knee,445,407
291,1,Head,480,92
291,1,Left Shoulder,169,154
291,1,Right Shoulder,508,165
291,1,Left Hip,174,209
291,1,Right Hip,556,241
291,1,Left Knee,366,298
291,1,Right Knee,573,346
291,2,Head,172,155
291,2,Left Knee,68,200
291,2,Right Knee,573,346
291,3,Head,69,202
291,3,Left Knee,68,204
291,3,Right Knee,573,346
291,4,Head,91,203
291,4,Left Shoulder,68,204
291,4,Right Shoulder,528,204
291,4,Left Hip,70,205
291,4,Right Hip,528,205
291,4,Left Knee,112,206
291,4,Right Knee,573,346
291,5,Head,152,206
291,5,Left Shoulder,149,207
291,5,Right Shoulder,531,207
291,5,Left Hip,174,208
291,5,Right Hip,533,208
291,5,Left Knee,174,209
291,5,Right Knee,573,346
291,6,Head,210,208
291,6,Left Knee,208,210
291,6,Right Knee,573,346
291,7,Head,235,209
291,7,Left Knee,232,211
291,7,Right Knee,573,346
291,8,Head,429,209
291,8,Left Knee,232,211
291,8,Right Knee,573,346
291,9,Head,273,210
291,9,Left Knee,270,212
291,9,Right Knee,573,346
291,10,Head,509,228
291,10,Left Shoulder,313,230
291,10,Right Shoulder,515,231
291,10,Left Hip,300,233
291,10,Right Hip,552,233
291,10,Left Knee,300,234
291,10,Right Knee,573,346
291,11,Head,431,235
291,11,Left Shoulder,388,243
291,11,Right Shoulder,556,243
291,11,Left Hip,380,258
291,11,Right Hip,548,259
291,11,Left Knee,366,298
291,11,Right Knee,573,346
291,12,Head,484,253
291,12,Left Knee,366,298
291,12,Right Knee,573,346
291,13,Head,472,266
291,13,Left Shoulder,374,270
291,13,Right Shoulder,563,270
291,13,Left Hip,373,277
291,13,Right Hip,559,277
291,13,Left Knee,366,298
291,13,Right Knee,573,346
291,14,Head,559,266
291,14,Left Hip,422,269
291,14,Right Hip,563,269
291,14,Left Knee,366,298
291,14,Right Knee,573,346
291,15,Head,425,268
291,15,Left Shoulder,422,269
291,15,Right Shoulder,563,269
291,15,Left Hip,374,270
291,15,Right Hip,563,270
291,15,Left Knee,366,298
291,15,Right Knee,573,346
291,16,Head,406,282
291,16,Left Knee,366,298
291,16,Right Knee,573,346
291,17,Head,466,287
291,17,Left Shoulder,368,288
291,17,Right Shoulder,497,288
291,17,Left Knee,366,298
291,17,Right Knee,573,346
291,18,Head,437,302
291,18,Left Knee,367,313
291,18,Right Knee,573,346
291,19,Head,556,303
291,19,Left Shoulder,384,305
291,19,Right Shoulder,558,306
291,19,Left Hip,383,308
291,19,Right Hip,560,308
291,19,Left Knee,367,313
291,19,Right Knee,573,346
291,20,Head,442,313
291,20,Left Knee,367,315
291,20,Right Knee,573,346
291,21,Head,369,315
291,21,Left Knee,367,317
291,21,Right Knee,573,346
291,22,Head,518,316
291,22,Left Shoulder,377,321
291,22,Right Shoulder,558,321
291,22,Left Hip,376,324
291,22,Right Hip,497,325
291,22,Left Knee,371,340
291,22,Right Knee,573,346
291,23,Head,535,316
291,23,Left Knee,371,340
291,23,Right Knee,573,346
291,24,Head,555,318
291,24,Left Shoulder,388,319
291,24,Right Shoulder,557,319
291,24,Left Hip,378,320
291,24,Right Hip,557,320
291,24,Left Knee,371,340
291,24,Right Knee,573,346
291,25,Head,495,326
291,25,Left Shoulder,373,327
291,25,Right Shoulder,498,327
291,25,Left Hip,373,328
291,25,Right Hip,499,328
291,25,Left Knee,371,340
291,25,Right Knee,573,346
291,26,Head,375,328
291,26,Left Knee,371,340
291,26,Right Knee,573,346
291,27,Head,371,343
291,27,Left Knee,373,345
291,27,Right Knee,573,346
291,28,Head,569,343
291,28,Left Shoulder,373,345
291,28,Right Shoulder,572,345
291,28,Left Hip,553,347
291,28,Right Hip,573,347
291,28,Left Knee,442,403
291,28,Right Knee,573,348
291,29,Head,553,347
291,29,Left Shoulder,552,348
291,29,Right Shoulder,573,348
291,29,Left Knee,442,403
291,29,Right Knee,535,351
291,30,Head,526,351
291,30,Left Shoulder,521,354
291,30,Right Shoulder,535,353
291,30,Left Hip,520,356
291,30,Right Hip,525,356
291,30,Left Knee,442,403
291,30,Right Knee,526,357
291,31,Head,444,404
291,31,Left Shoulder,442,405
291,31,Right Shoulder,446,405
291,31,Left Hip,442,406
291,31,Right Hip,446,406
292,1,Head,506,94
292,1,Left Shoulder,169,154
292,1,Right Shoulder,541,174
292,1,Left Hip,318,212
292,1,Right Hip,570,255
292,1,Left Knee,371,304
292,1,Right Knee,590,348
292,2,Head,172,155
292,2,Left Knee,68,202
292,2,Right Knee,590,348
292,3,Head,69,202
292,3,Left Knee,68,204
292,3,Right Knee,590,348
292,4,Head,82,202
292,4,Left Knee,68,204
292,4,Right Knee,590,348
292,5,Head,96,203
292,5,Left Knee,69,205
292,5,Right Knee,590,348
292,6,Head,125,204
292,6,Left Knee,122,206
292,6,Right Knee,590,348
292,7,Head,152,205
292,7,Left Shoulder,122,206
292,7,Right Shoulder,549,206
292,7,Left Knee,158,208
292,7,Right Knee,590,348
292,8,Head,220,208
292,8,Left Knee,218,210
292,8,Right Knee,590,348
292,9,Head,247,209
292,9,Left Knee,244,211
292,9,Right Knee,590,348
292,10,Head,447,250
292,10,Left Shoulder,443,253
292,10,Right Shoulder,568,254
292,10,Left Hip,401,257
292,10,Right Hip,570,257
292,10,Left Knee,371,304
292,10,Right Knee,590,348
292,11,Head,441,264
292,11,Left Shoulder,441,267
292,11,Right Shoulder,585,267
292,11,Left Hip,392,271
292,11,Right Hip,530,270
292,11,Left Knee,371,304
292,11,Right Knee,590,348
292,12,Head,472,266
292,12,Left Shoulder,392,269
292,12,Right Shoulder,531,269
292,12,Left Hip,390,273
292,12,Right Hip,529,273
292,12,Left Knee,371,304
292,12,Right Knee,590,348
292,13,Head,431,274
292,13,Left Knee,371,304
292,13,Right Knee,590,348
292,14,Head,487,281
292,14,Left Shoulder,424,287
292,14,Right Shoulder,579,286
292,14,Left Hip,377,291
292,14,Right Hip,581,290
292,14,Left Knee,371,304
292,14,Right Knee,590,348
292,15,Head,457,293
292,15,Left Knee,371,304
292,15,Right Knee,590,348
292,16,Head,465,299
292,16,Left Shoulder,420,301
292,16,Right Shoulder,577,301
292,16,Left Hip,371,304
292,16,Right Hip,574,304
292,16,Left Knee,375,305
292,16,Right Knee,590,348
292,17,Head,437,301
292,17,Left Shoulder,420,302
292,17,Right Shoulder,571,302
292,17,Left Hip,420,303
292,17,Right Hip,577,303
292,17,Left Knee,371,304
292,17,Right Knee,590,348
292,18,Head,442,313
292,18,Left Knee,377,326
292,18,Right Knee,590,348
292,19,Head,535,316
292,19,Left Knee,377,326
292,19,Right Knee,590,348
292,20,Head,578,316
292,20,Left Shoulder,378,324
292,20,Right Shoulder,576,323
292,20,Left Hip,524,329
292,20,Right Hip,577,330
292,20,Left Knee,537,355
292,20,Right Knee,590,348
292,21,Head,519,318
292,21,Left Shoulder,381,322
292,21,Right Shoulder,573,321
292,21,Left Hip,377,326
292,21,Right Hip,576,326
292,21,Left Knee,378,327
292,21,Right Knee,590,348
292,22,Head,509,322
292,22,Left Knee,377,326
292,22,Right Knee,590,348
292,23,Head,556,329
292,23,Left Knee,537,355
292,23,Right Knee,590,348
292,24,Head,553,339
292,24,Left Knee,537,355
292,24,Right Knee,590,348
292,25,Head,584,346
292,25,Left Shoulder,573,349
292,25,Right Shoulder,589,350
292,25,Left Hip,538,352
292,25,Right Hip,582,352
292,25,Left Knee,537,355
292,25,Right Knee,590,354
292,26,Head,543,353
292,26,Left Shoulder,538,354
292,26,Right Shoulder,590,354
292,26,Left Knee,538,356
292,26,Right Knee,590,356
293,1,Head,173,69
293,1,Left Knee,69,204
293,1,Right Knee,604,274
293,2,Head,528,98
293,2,Left Shoulder,169,154
293,2,Right Shoulder,567,189
293,2,Left Hip,349,214
293,2,Right Hip,602,254
293,2,Left Knee,375,316
293,2,Right Knee,604,274
293,3,Head,172,155
293,3,Left Knee,69,204
293,3,Right Knee,604,274
293,4,Head,69,202
293,4,Left Knee,69,204
293,4,Right Knee,604,274
293,5,Head,82,202
293,5,Left Knee,69,204
293,5,Right Knee,604,274
293,6,Head,94,203
293,6,Left Shoulder,69,204
293,6,Right Shoulder,586,204
293,6,Left Hip,70,205
293,6,Right Hip,589,205
293,6,Left Knee,121,206
293,6,Right Knee,604,274
293,7,Head,152,205
293,7,Left Shoulder,153,207
293,7,Right Shoulder,589,207
293,7,Left Hip,178,209
293,7,Right Hip,488,209
293,7,Left Knee,205,210
293,7,Right Knee,604,274
293,8,Head,235,209
293,8,Left Knee,220,211
293,8,Right Knee,604,274
293,9,Head,274,210
293,9,Left Knee,220,212
293,9,Right Knee,604,274
293,10,Head,289,211
293,10,Left Knee,286,213
293,10,Right Knee,604,274
293,11,Head,351,213
293,11,Left Knee,351,215
293,11,Right Knee,604,274
293,12,Head,500,214
293,12,Left Knee,364,228
293,12,Right Knee,604,274
293,13,Head,415,227
293,13,Left Shoulder,376,230
293,13,Right Shoulder,587,229
293,13,Left Hip,376,232
293,13,Right Hip,584,232
293,13,Left Knee,369,236
293,13,Right Knee,604,274
293,14,Head,471,267
293,14,Left Knee,375,316
293,14,Right Knee,604,274
293,15,Head,481,273
293,15,Left Hip,406,276
293,15,Right Hip,604,276
293,15,Left Knee,375,316
293,15,Right Knee,604,277
293,16,Head,471,276
293,16,Left Knee,375,316
293,16,Right Knee,604,316
293,17,Head,487,281
293,17,Left Shoulder,399,285
293,17,Right Shoulder,585,284
293,17,Left Hip,395,289
293,17,Right Hip,601,289
293,17,Left Knee,375,316
293,17,Right Knee,604,316
293,18,Head,478,282
293,18,Left Hip,399,285
293,18,Right Hip,585,285
293,18,Left Knee,375,316
293,18,Right Knee,604,316
293,19,Head,501,282
293,19,Left Shoulder,393,290
293,19,Right Shoulder,601,289
293,19,Left Hip,383,300
293,19,Right Hip,598,301
293,19,Left Knee,375,316
293,19,Right Knee,604,316
293,20,Head,595,288
293,20,Left Shoulder,397,296
293,20,Right Shoulder,592,296
293,20,Left Hip,383,300
293,20,Right Hip,598,301
293,20,Left Knee,375,316
293,20,Right Knee,604,316
293,21,Head,457,293
293,21,Left Knee,375,316
293,21,Right Knee,604,316
293,22,Head,485,295
293,22,Left Knee,375,316
293,22,Right Knee,604,316
293,23,Head,443,300
293,23,Left Shoulder,421,301
293,23,Right Shoulder,598,301
293,23,Left Knee,375,316
293,23,Right Knee,604,316
293,24,Head,467,300
293,24,Left Shoulder,421,302
293,24,Right Shoulder,564,302
293,24,Left Hip,389,304
293,24,Right Hip,597,304
293,24,Left Knee,375,316
293,24,Right Knee,604,316
293,25,Head,562,302
293,25,Left Knee,375,316
293,25,Right Knee,604,316
293,26,Head,513,303
293,26,Left Shoulder,379,308
293,26,Right Shoulder,597,311
293,26,Left Hip,375,316
293,26,Right Hip,604,316
293,26,Left Knee,384,321
293,26,Right Knee,603,320
293,27,Head,578,306
293,27,Left Shoulder,379,308
293,27,Right Shoulder,594,308
293,27,Left Hip,379,310
293,27,Right Hip,572,310
293,27,Left Knee,375,316
293,27,Right Knee,604,316
293,28,Head,376,311
293,28,Left Hip,386,314
293,28,Right Hip,597,314
293,28,Left Knee,375,316
293,28,Right Knee,604,316
293,29,Head,442,313
293,29,Left Knee,375,316
293,29,Right Knee,604,316
293,30,Head,595,314
293,30,Left Shoulder,384,321
293,30,Right Shoulder,604,318
293,30,Left Hip,384,324
293,30,Right Hip,522,325
293,30,Left Knee,398,327
293,30,Right Knee,599,355
293,31,Head,520,324
293,31,Left Knee,384,326
293,31,Right Knee,599,355
293,32,Head,556,329
293,32,Left Knee,542,348
293,32,Right Knee,599,355
293,33,Head,560,337
293,33,Left Shoulder,556,338
293,33,Right Shoulder,559,338
293,33,Left Knee,542,348
293,33,Right Knee,599,355
293,34,Head,588,346
293,34,Left Shoulder,543,349
293,34,Right Shoulder,590,350
293,34,Left Hip,555,352
293,34,Right Hip,591,353
293,34,Left Knee,554,354
293,34,Right Knee,599,355
293,35,Head,544,347
293,35,Left Knee,543,349
293,35,Right Knee,599,355
293,36,Head,556,353
293,36,Left Shoulder,554,354
293,36,Right Shoulder,591,354
293,36,Left Knee,556,356
293,36,Right Knee,599,356
294,1,Head,551,101
294,1,Left Shoulder,437,191
294,1,Right Shoulder,597,186
294,1,Left Hip,393,225
294,1,Right Hip,614,244
294,1,Left Knee,377,318
294,1,Right Knee,617,272
294,2,Head,69,202
294,2,Left Knee,70,205
294,2,Right Knee,617,272
294,3,Head,82,202
294,3,Left Shoulder,79,203
294,3,Right Shoulder,611,203
294,3,Left Knee,70,205
294,3,Right Knee,617,272
294,4,Head,152,206
294,4,Left Shoulder,149,207
294,4,Right Shoulder,530,207
294,4,Left Hip,156,208
294,4,Right Hip,497,208
294,4,Left Knee,173,209
294,4,Right Knee,617,272
294,5,Head,200,208
294,5,Left Shoulder,173,209
294,5,Right Shoulder,610,209
294,5,Left Hip,198,210
294,5,Right Hip,611,210
294,5,Left Knee,223,211
294,5,Right Knee,617,272
294,6,Head,279,211
294,6,Left Knee,276,213
294,6,Right Knee,617,272
294,7,Head,321,212
294,7,Left Knee,320,214
294,7,Right Knee,617,272
294,8,Head,339,213
294,8,Left Knee,337,215
294,8,Right Knee,617,272
294,9,Head,500,281
294,9,Left Shoulder,415,288
294,9,Right Shoulder,603,288
294,9,Left Hip,410,292
294,9,Right Hip,613,291
294,9,Left Knee,377,318
294,9,Right Knee,602,310
294,10,Head,602,286
294,10,Left Shoulder,419,287
294,10,Right Shoulder,599,287
294,10,Left Knee,377,318
294,10,Right Knee,613,291
294,11,Head,608,292
294,11,Left Shoulder,474,294
294,11,Right Shoulder,613,294
294,11,Left Hip,402,297
294,11,Right Hip,548,297
294,11,Left Knee,377,318
294,11,Right Knee,602,310
294,12,Head,470,301
294,12,Left Hip,407,304
294,12,Right Hip,591,304
294,12,Left Knee,377,318
294,12,Right Knee,602,310
294,13,Head,531,308
294,13,Left Shoulder,392,311
294,13,Right Shoulder,602,310
294,13,Left Hip,384,313
294,13,Right Hip,602,313
294,13,Left Knee,377,318
294,13,Right Knee,602,315
294,14,Head,600,313
294,14,Left Shoulder,384,314
294,14,Right Shoulder,602,314
294,14,Left Hip,384,315
294,14,Right Hip,602,315
294,14,Left Knee,377,318
294,14,Right Knee,596,330
294,15,Head,523,323
294,15,Left Shoulder,400,324
294,15,Right Shoulder,548,324
294,15,Left Hip,520,325
294,15,Right Hip,548,325
294,15,Left Knee,418,327
294,15,Right Knee,596,330
294,16,Head,546,323
294,16,Left Knee,418,327
294,16,Right Knee,596,330
294,17,Head,539,327
294,17,Left Knee,537,329
294,17,Right Knee,596,330
294,18,Head,600,327
294,18,Left Hip,593,330
294,18,Right Hip,596,330
294,18,Left Knee,551,348
294,18,Right Knee,596,331
294,19,Head,554,347
294,19,Left Knee,552,349
294,19,Right Knee,556,349
294,20,Head,597,354
295,1,Head,582,108
295,1,Left Shoulder,571,146
295,1,Right Shoulder,606,158
295,1,Left Hip,65,200
295,1,Right Hip,629,194
295,1,Left Knee,150,209
295,1,Right Knee,631,213
295,2,Head,68,202
295,2,Left Knee,65,204
295,2,Right Knee,631,213
295,3,Head,80,203
295,3,Left Knee,66,205
295,3,Right Knee,631,213
295,4,Head,99,204
295,4,Left Shoulder,66,205
295,4,Right Shoulder,622,205
295,4,Left Hip,97,206
295,4,Right Hip,624,206
295,4,Left Knee,113,207
295,4,Right Knee,631,213
295,5,Head,152,207
295,5,Left Knee,150,209
295,5,Right Knee,631,213
295,6,Head,162,208
295,6,Left Knee,159,210
295,6,Right Knee,631,213
295,7,Head,184,209
295,7,Left Knee,181,211
295,7,Right Knee,631,213
295,8,Head,203,210
295,8,Left Knee,200,212
295,8,Right Knee,631,213
295,9,Head,225,211
295,9,Left Knee,225,213
295,9,Right Knee,631,213
295,10,Head,240,211
295,10,Left Shoulder,200,212
295,10,Right Shoulder,630,212
295,10,Left Hip,225,213
295,10,Right Hip,631,213
295,10,Left Knee,244,214
295,10,Right Knee,631,214
295,11,Head,377,218
295,11,Left Knee,378,220
295,11,Right Knee,629,220
295,12,Head,388,219
295,12,Left Knee,380,317
295,12,Right Knee,629,221
295,13,Head,416,220
295,13,Left Knee,380,317
295,13,Right Knee,622,226
295,14,Head,561,243
295,14,Left Shoulder,435,245
295,14,Right Shoulder,581,246
295,14,Left Hip,557,248
295,14,Right Hip,580,248
295,14,Left Knee,380,317
295,14,Right Knee,616,264
295,15,Head,601,257
295,15,Left Shoulder,469,266
295,15,Right Shoulder,616,264
295,15,Left Hip,457,275
295,15,Right Hip,614,271
295,15,Left Knee,380,317
295,15,Right Knee,598,304
295,16,Head,545,259
295,16,Left Shoulder,439,287
295,16,Right Shoulder,601,274
295,16,Left Hip,385,310
295,16,Right Hip,598,304
295,16,Left Knee,380,317
295,16,Right Knee,583,312
295,17,Head,531,285
295,17,Left Shoulder,529,286
295,17,Right Shoulder,545,286
295,17,Left Hip,439,287
295,17,Right Hip,544,287
295,17,Left Knee,380,317
295,17,Right Knee,598,304
295,18,Head,599,306
295,18,Left Shoulder,397,308
295,18,Right Shoulder,597,308
295,18,Left Hip,385,310
295,18,Right Hip,582,310
295,18,Left Knee,380,317
295,18,Right Knee,583,312
295,19,Head,497,307
295,19,Left Shoulder,382,312
295,19,Right Shoulder,583,312
295,19,Left Hip,381,316
295,19,Right Hip,552,314
295,19,Left Knee,380,317
295,19,Right Knee,530,323
295,20,Head,531,308
295,20,Left Knee,380,317
295,20,Right Knee,583,312
295,21,Head,527,322
295,21,Left Shoulder,411,323
295,21,Right Shoulder,530,323
295,21,Left Hip,411,324
295,21,Right Hip,530,324
295,21,Left Knee,386,330
295,21,Right Knee,530,325
296,1,Head,608,119
296,1,Left Shoulder,67,202
296,1,Right Shoulder,626,168
296,1,Left Hip,458,234
296,1,Right Hip,642,232
296,1,Left Knee,397,311
296,1,Right Knee,845,303
296,2,Head,68,202
296,2,Left Shoulder,67,203
296,2,Right Shoulder,586,203
296,2,Left Hip,67,204
296,2,Right Hip,547,204
296,2,Left Knee,67,205
296,2,Right Knee,845,303
296,3,Head,86,204
296,3,Left Shoulder,67,205
296,3,Right Shoulder,583,205
296,3,Left Hip,71,206
296,3,Right Hip,582,206
296,3,Left Knee,97,207
296,3,Right Knee,845,303
296,4,Head,112,205
296,4,Left Shoulder,71,206
296,4,Right Shoulder,582,206
296,4,Left Hip,97,207
296,4,Right Hip,581,207
296,4,Left Knee,114,208
296,4,Right Knee,845,303
296,5,Head,153,209
296,5,Left Shoulder,152,210
296,5,Right Shoulder,170,210
296,5,Left Hip,155,211
296,5,Right Hip,233,211
296,5,Left Knee,165,212
296,5,Right Knee,845,303
296,6,Head,199,212
296,6,Left Shoulder,200,213
296,6,Right Shoulder,640,213
296,6,Left Hip,211,214
296,6,Right Hip,640,214
296,6,Left Knee,211,215
296,6,Right Knee,845,303
296,7,Head,231,214
296,7,Left Shoulder,211,215
296,7,Right Shoulder,640,215
296,7,Left Hip,229,216
296,7,Right Hip,645,216
296,7,Left Knee,246,217
296,7,Right Knee,845,303
